name,lat,lng,sector_label
Cleveland Institute of Art,41.510435,-81.602416,Private
Cleveland Institute of Music,41.512444,-81.608878,Private
Cleveland State University,41.502918,-81.673052,Public
Cleveland University-Kansas City,38.932019,-94.679076,Private
Clinton College,34.913721,-81.043469,Private
Clover Park Technical College,47.176084,-122.497873,Public
Coastal Carolina University,33.794995,-79.011767,Public
Coe College,41.986383,-91.657535,Private
Cogswell College,37.414049,-121.94087,For-Profit
Coker College,34.37709,-80.067713,Private
Colby College,44.564211,-69.66337,Private
Colby-Sawyer College,43.411663,-71.975805,Private
Coleman University,32.821962,-117.136493,Private
Colgate Rochester Crozer Divinity School,43.131789,-77.598551,Private
Colgate University,42.8188,-75.535,Private
College for Creative Studies,42.361839,-83.062352,Private
College of Biblical Studies-Houston,29.716681,-95.506566,Private
College of Business and Technology-Main Campus,25.76859,-80.337421,For-Profit
College of Business and Technology-Miami Gardens,25.92455,-80.284651,For-Profit
College of Central Florida,29.166079,-82.175692,Public
College of Charleston,32.783142,-79.937251,Public
College of Coastal Georgia,31.182745,-81.485973,Public
College of Health Care Professions-Northwest,29.797408,-95.451644,For-Profit
College of Menominee Nation,44.859044,-88.625628,Private
College of Mount Saint Vincent,40.912814,-73.907019,Private
College of Our Lady of the Elms,42.14179,-72.601541,Private
College of Saint Benedict,45.561792,-94.319888,Private
College of Saint Elizabeth,40.78182,-74.438221,Private
College of Saint Mary,41.240879,-96.020209,Private
College of Southern Nevada,36.158443,-115.233784,Public
College of St Joseph,43.599777,-73.007033,Private
College of Staten Island CUNY,40.601831,-74.14849,Public
College of the Atlantic,44.395258,-68.221517,Private
College of the Holy Cross,42.238942,-71.808627,Private
College of the Ozarks,36.616019,-93.238174,Private
College of William and Mary,37.269489,-76.708214,Public
CollegeAmerica-Cheyenne,41.175818,-104.827868,Private
CollegeAmerica-Colorado Springs,38.840858,-104.760241,Private
CollegeAmerica-Denver,39.691571,-104.941168,Private
CollegeAmerica-Flagstaff,35.194495,-111.657673,Private
CollegeAmerica-Fort Collins,40.523124,-105.080277,Private
CollegeAmerica-Phoenix,33.57415,-112.119891,Private
Colorado Christian University,39.711701,-105.094836,Private
Colorado College,38.84886,-104.822697,Private
Colorado Heights University,39.661853,-105.028197,Private
Colorado Mesa University,39.080643,-108.553275,Public
Colorado Mountain College,39.54636,-107.324441,Public
Colorado School of Mines,39.75079,-105.227148,Public
Colorado School of Traditional Chinese Medicine,39.739101,-104.959476,For-Profit
Colorado State University-Fort Collins,40.574805,-105.080732,Public
Colorado State University-Global Campus,39.60942,-104.898261,Public
Colorado State University-Pueblo,38.309219,-104.579846,Public
Colorado Technical University-Colorado Springs,38.894265,-104.833928,For-Profit
Colorado Technical University-Greenwood Village,39.65955,-104.838731,For-Profit
Colorado Technical University-Online,38.893735,-104.834211,For-Profit
Colorado Technical University-Sioux Falls,43.496937,-96.77356,For-Profit
Columbia Basin College,46.251547,-119.118609,Public
Columbia College,38.957899,-92.326544,Private
Columbia College,34.045581,-81.029967,Private
Columbia College Chicago,41.873589,-87.624554,Private
Columbia College of Nursing,43.097318,-87.918283,Private
Columbia College-Hollywood,34.179596,-118.538394,Private
Columbia International University,34.081233,-81.069502,Private
Columbia Southern University,30.330964,-87.652505,For-Profit
Columbia Theological Seminary,33.764108,-84.282978,Private
Columbia University in the City of New York,40.808286,-73.961885,Private
Columbus College of Art and Design,39.965767,-82.988548,Private
Columbus State University,32.501556,-84.940796,Public
Compass College of Cinematic Arts,42.96206,-85.666861,Private
Conception Seminary College,40.24044,-94.682831,Private
Concord University,37.423723,-81.006696,Public
Concorde Career College-Kansas City,39.068592,-94.590066,For-Profit
Concordia College Alabama,32.42443,-87.023531,Private
Concordia College at Moorhead,46.862482,-96.76749,Private
Concordia College-New York,40.94253,-73.82212,Private
Concordia Seminary,38.63816,-90.312041,Private
Concordia Theological Seminary,41.139321,-85.10994,Private
Concordia University-Ann Arbor,42.274723,-83.682676,Private
Concordia University-Chicago,41.898574000000004,-87.810009,Private
Concordia University-Irvine,33.6535,-117.81063,Private
Concordia University-Nebraska,40.914853,-97.089054,Private
Concordia University-Portland,45.568242,-122.637944,Private
Concordia University-Saint Paul,44.95045,-93.155281,Private
Concordia University-Texas,30.420952,-97.836247,Private
Concordia University-Wisconsin,43.254217,-87.916628,Private
Connecticut College,41.379833,-72.107321,Private
Converse College,34.956232,-81.918829,Private
Conway School of Landscape Design,42.506313,-72.686919,Private
Cooper Health System Center for Allied Health Education,39.941522,-75.116469,Private
Cooper Union for the Advancement of Science and Art,40.72938,-73.990516,Private
Coppin State University,39.310786,-76.658547,Public
Corban University,44.88408,-122.958413,Private
Cornell College,41.925982,-91.425435,Private
Cornell University,42.4472,-76.483084,Private
Cornerstone University,42.979044,-85.595602,Private
Cornish College of the Arts,47.617883,-122.33614,Private
Cottey College,37.836127,-94.371311,Private
Covenant College,34.965161,-85.375066,Private
Covenant Theological Seminary,38.643066,-90.451323,Private
Cox College,37.225116,-93.290233,Private
Cranbrook Academy of Art,42.568716,-83.25124,Private
Creighton University,41.265325,-95.947029,Private
Criswell College,32.79369,-96.778071,Private
Crossroads Bible College,39.779662,-86.039961,Private
Crossroads College,43.997064,-92.476297,Private
Crowley's Ridge College,36.066239,-90.58482,Private
Crown College,44.885372,-93.743015,Private
Culinary Institute of America,41.745806,-73.933231,Private
Culver-Stockton College,40.128993,-91.529374,Private
Cumberland University,36.204243,-86.29966,Private
CUNY Bernard M Baruch College,40.740238,-73.983417,Public
CUNY Brooklyn College,40.631912,-73.95312,Public
CUNY City College,40.819794,-73.95055,Public
CUNY Graduate School and University Center,40.748503,-73.983575,Public
CUNY Hunter College,40.768669,-73.964795,Public
CUNY John Jay College of Criminal Justice,40.770351,-73.98841,Public
CUNY Lehman College,40.873928,-73.894627,Public
CUNY Medgar Evers College,40.666256,-73.957076,Public
CUNY New York City College of Technology,40.695483,-73.987856,Public
CUNY Queens College,40.735182,-73.816098,Public
CUNY School of Law,40.747797,-73.943621,Public
CUNY York College,40.702661,-73.794586,Public
Curry College,42.238061,-71.116539,Private
Curtis Institute of Music,39.948857,-75.170727,Private
D'Youville College,42.902636,-78.890868,Private
Daemen College,42.965024,-78.789025,Private
Dakota State University,44.013014,-97.113358,Public
Dakota Wesleyan University,43.695995,-98.030566,Private
Dallas Baptist University,32.710017,-96.947006,Private
Dallas Christian College,32.913698,-96.887124,Private
Dallas Nursing Institute,32.9138,-96.734878,Private
Dallas Theological Seminary,32.7943,-96.779957,Private
Dalton State College,34.77496,-85.00289,Public
Daniel Webster College,42.776362,-71.514293,For-Profit
Daoist Traditions College of Chinese Medical Arts,35.606831,-82.568537,For-Profit
Dartmouth College,43.704115,-72.289949,Private
Darton State College,31.583594,-84.212087,Public
Davenport University,42.849713,-85.529655,Private
Davidson College,35.500006,-80.845236,Private
Davis & Elkins College,38.928693,-79.846391,Private
Davis College,42.101092,-75.962421,Private
Daymar College-Bellevue,39.103456,-84.487349,For-Profit
Daymar College-Bowling Green,36.964788,-86.475007,For-Profit
Daymar College-Clarksville,36.582865,-87.312856,For-Profit
Daymar College-Louisville,38.156239,-85.684344,For-Profit
Daymar College-Louisville,38.291326,-85.516002,For-Profit
Daymar College-Murfreesboro,35.815421,-86.40237,For-Profit
Daymar College-Nashville,36.14608,-86.671921,For-Profit
Daymar College-Online,38.156239,-85.684344,For-Profit
Daymar College-Owensboro,37.737809,-87.143786,For-Profit
Daytona State College,29.202286,-81.051266,Public
Dean College,42.08497,-71.399003,Private
Defiance College,41.300336,-84.356596,Private
Delaware State University,39.187173,-75.54053,Public
Delaware Technical Community College-Terry,39.198371,-75.56012,Public
Delaware Valley University,40.29757,-75.158202,Private
Dell'Arte International School of Physical Theatre,40.880924,-123.988808,Private
Delta State University,33.744745,-90.735365,Public
Denison University,40.072582,-82.520625,Private
Denver School of Nursing,39.753041,-104.994627,For-Profit
Denver Seminary,39.600595,-105.022363,Private
DePaul University,41.877618,-87.62724,Private
DePauw University,39.63953,-86.863556,Private
Des Moines University-Osteopathic Medical Center,41.583325,-93.661686,Private
DeSales University,40.540137,-75.376549,Private
Design Institute of San Diego,32.880926,-117.167374,For-Profit
DeVry College of New York,40.747747,-73.983492,For-Profit
DeVry University-Arizona,33.56571,-112.104801,For-Profit
DeVry University-California,34.06302,-117.803681,For-Profit
DeVry University-Colorado,39.91934,-105.008901,For-Profit
DeVry University-Florida,25.987643,-80.339842,For-Profit
DeVry University-Georgia,33.775112,-84.297316,For-Profit
DeVry University-Illinois,41.94231,-87.691871,For-Profit
DeVry University-Indiana,41.47435,-87.329841,For-Profit
DeVry University-Michigan,42.486023,-83.245811,For-Profit
DeVry University-Minnesota,44.862795,-93.330759,For-Profit
DeVry University-Missouri,38.93869,-94.575801,For-Profit
DeVry University-Nevada,36.020266,-115.096601,For-Profit
DeVry University-New Jersey,40.466026,-74.438606,For-Profit
DeVry University-North Carolina,35.13766,-80.931971,For-Profit
DeVry University-Ohio,39.940586,-82.940506,For-Profit
DeVry University-Oklahoma,35.538301,-97.59091,For-Profit
DeVry University-Oregon,45.511826,-122.778035,For-Profit
DeVry University-Pennsylvania,40.138978,-75.179176,For-Profit
DeVry University-Tennessee,36.08537,-86.694511,For-Profit
DeVry University-Texas,32.93417,-97.012861,For-Profit
DeVry University-Virginia,38.852326,-77.050273,For-Profit
DeVry University-Washington,47.294228,-122.287886,For-Profit
DeVry University-Wisconsin,44.526467,-88.105675,For-Profit
Dickinson College,40.202796,-77.197854,Private
Dickinson State University,46.882677,-102.800511,Public
DigiPen Institute of Technology,47.68924,-122.150481,For-Profit
Digital Media Arts College,26.3953,-80.110631,For-Profit
Dillard University,29.996587,-90.06464,Private
Dine College,36.293328,-109.21684,Public
Divine Mercy University,38.855847,-77.05135,Private
Divine Word College,42.441572,-90.934917,Private
Dixie State University,37.103875,-113.565894,Public
Doane University-Arts & Sciences,40.623107,-96.949656,Private
Doane University-Graduate and Professional Studies,40.815541,-96.650758,Private
Dominican College of Blauvelt,41.054111,-73.95234,Private
Dominican School of Philosophy & Theology,37.881099,-122.264612,Private
Dominican University,41.902834,-87.821872,Private
Dominican University of California,37.980014,-122.514654,Private
Dongguk University-Los Angeles,34.066226,-118.289927,Private
Donnelly College,39.112227,-94.65103,Private
Dordt College,43.082527,-96.166562,Private
Dowling College,40.74218,-73.14813,Private
Dragon Rises College of Oriental Medicine,29.667368,-82.312769,Private
Drake University,41.60129,-93.652163,Private
Drew University,40.757026,-74.425825,Private
Drexel University,39.954855,-75.188745,Private
Drury University,37.219757,-93.285773,Private
Duke University,36.001135,-78.937624,Private
Duluth Business University,46.742888,-92.157379,For-Profit
Dunwoody College of Technology,44.973081,-93.290069,Private
Duquesne University,40.437496,-79.993046,Private
Eagle Gate College-Layton,41.073341,-111.974385,For-Profit
Eagle Gate College-Murray,40.649984,-111.903609,For-Profit
Earlham College,39.822278,-84.911464,Private
East Carolina University,35.607186,-77.368291,Public
East Central University,34.773805,-96.664196,Public
East Georgia State College,32.59577,-82.308486,Public
East Stroudsburg University of Pennsylvania,40.99622,-75.172614,Public
East Tennessee State University,36.301643,-82.366954,Public
East Texas Baptist University,32.554545,-94.374337,Private
East West College of Natural Medicine,27.368451,-82.551571,For-Profit
East-West University,41.871309,-87.624793,Private
Eastern Connecticut State University,41.721673,-72.218753,Public
Eastern Florida State College,28.384791,-80.75813,Public
Eastern Illinois University,39.483017,-88.175505,Public
Eastern International College-Belleville,40.789635,-74.152439,For-Profit
Eastern International College-Jersey City,40.735178,-74.060452,For-Profit
Eastern Kentucky University,37.740396,-84.301356,Public
Eastern Mennonite University,38.471134,-78.880326,Private
